20180302,1,1,1,0,0,0,0,0,0,0,0,0,0.0%,0,0,0,0,0
20180303,1,1,1,0,0,0,0,0,0,0,0,0,0.0%,0,0,0,0,0
20180304,1,1,1,0,0,0,0,0,0,0,0,0,0.0%,0,0,0,0,0
20180305,1,1,1,0,0,0,0,0,0,0,0,0,0.0%,0,0,0,0,0
20180306,3,3,3,0,0,0,0,0,0,0,0,0,0.0%,0,0,0,0,0
20180307,3,3,3,0,0,0,0,0,0,0,0,0,0.0%,0,0,0,0,0
20180308,3,3,3,0,0,0,0,0,0,0,0,0,0.0%,0,0,0,0,0
20180309,4,4,4,0,0,0,0,0,0,0,0,0,0.0%,0,0,0,0,0
20180310,4,4,4,0,0,0,0,0,0,0,0,0,0.0%,0,0,0,0,0
20180311,4,4,4,0,0,0,0,0,0,0,0,0,0.0%,0,0,0,0,0
20180312,4,4,4,0,0,0,0,0,0,0,0,0,0.0%,0,0,0,0,0
20180313,4,4,4,0,0,0,0,0,0,0,0,0,0.0%,0,0,0,0,0
20180314,4,4,4,0,0,0,0,0,0,0,0,0,0.0%,0,0,0,0,0
20180315,4,4,4,0,0,0,0,0,0,0,0,0,0.0%,0,0,0,0,0
20180316,4,4,4,0,0,0,0,0,0,0,0,0,0.0%,0,0,0,0,0
20180317,4,4,4,0,0,0,0,0,0,0,0,0,0.0%,0,0,0,0,0
20180318,4,4,4,0,0,0,0,0,0,0,0,0,0.0%,0,0,0,0,0
20180319,4,4,4,0,0,0,0,0,0,0,0,0,0.0%,0,0,0,0,0
20180320,4,4,4,0,0,0,0,0,0,0,0,0,0.0%,0,0,0,0,0
20180321,4,4,4,0,0,0,0,0,0,0,0,0,0.0%,0,0,0,0,0
20180322,4,4,4,0,0,0,0,0,0,0,0,0,0.0%,0,0,0,0,0
20180323,5,5,5,0,0,0,0,0,0,0,0,0,0.0%,0,0,0,0,0
20180324,6,6,6,0,0,0,0,0,0,0,0,0,0.0%,0,0,0,0,0
20180325,6,6,6,0,0,0,0,0,0,0,0,0,0.0%,0,0,0,0,0
20180326,6,6,6,0,0,0,0,0,0,0,0,0,0.0%,0,0,0,0,0
20180327,9,9,9,0,0,0,0,0,0,0,0,0,0.0%,0,0,0,0,0
20180328,9,9,9,0,0,0,0,0,0,0,0,0,0.0%,0,0,0,0,0
20180329,10,10,10,0,0,0,0,0,0,0,0,0,0.0%,0,0,0,0,0
20180330,12,12,12,0,0,0,0,0,0,0,0,0,0.0%,0,0,0,0,0
20180331,12,12,12,0,0,0,0,0,0,0,0,0,0.0%,0,0,0,0,0
20180401,12,12,12,0,0,0,0,0,0,0,0,0,0.0%,0,0,0,0,0
20180402,12,12,12,0,0,0,0,0,0,0,0,0,0.0%,0,0,0,0,0
20180403,13,13,13,0,0,0,0,0,0,0,0,0,0.0%,0,0,0,0,0
20180404,13,13,13,0,0,0,0,0,0,0,0,0,0.0%,0,0,0,0,0
20180405,14,14,14,0,0,0,0,0,0,0,0,0,0.0%,0,0,0,0,0
20180406,14,14,14,0,0,0,0,0,0,0,0,0,0.0%,0,0,0,0,0
20180407,14,14,14,0,0,0,0,0,0,0,0,0,0.0%,0,0,0,0,0
20180408,14,14,14,0,0,0,0,0,0,0,0,0,0.0%,0,0,0,0,0
20180409,14,14,14,0,0,0,0,0,0,0,0,0,0.0%,0,0,0,0,0
