20151230,1,1,1,0,0,0,0,0,0,0,0,0,0.0%,0,0,0,0,0
20151231,1,1,1,0,0,0,0,0,0,0,0,0,0.0%,0,0,0,0,0
20160101,1,1,1,0,0,0,0,0,0,0,0,0,0.0%,0,0,0,0,0
20160102,1,1,1,0,0,0,0,0,0,0,0,0,0.0%,0,0,0,0,0
20160103,1,1,1,0,0,0,0,0,0,0,0,0,0.0%,0,0,0,0,0
20160104,1,1,1,0,0,0,0,0,0,0,0,0,0.0%,0,0,0,0,0
20160105,1,1,1,0,0,0,0,0,0,0,0,0,0.0%,0,0,0,0,0
20160106,1,1,1,0,0,0,0,0,0,0,0,0,0.0%,0,0,0,0,0
20160107,1,1,1,0,0,0,0,0,0,0,0,0,0.0%,0,0,0,0,0
20160108,2,2,2,0,0,0,0,0,0,0,0,0,0.0%,0,0,0,0,0
20160109,3,3,3,0,0,0,0,0,0,0,0,0,0.0%,0,0,0,0,0
20160110,3,3,3,0,0,0,0,0,0,0,0,0,0.0%,0,0,0,0,0
20160111,3,3,3,0,0,0,0,0,0,0,0,0,0.0%,0,0,0,0,0
20160112,3,3,3,0,0,0,0,0,0,0,0,0,0.0%,0,0,0,0,0
20160113,5,5,5,0,0,0,0,0,0,0,0,0,0.0%,0,0,0,0,0
20160114,9,9,9,0,0,0,0,0,0,0,0,0,0.0%,0,0,0,0,0
20160115,12,12,12,0,0,0,0,0,0,0,0,0,0.0%,0,0,0,0,0
20160116,30,30,30,0,0,0,0,0,0,0,0,0,0.0%,0,0,0,0,0
20160117,32,32,32,0,0,0,0,0,0,0,0,0,0.0%,0,0,0,0,0
20160118,32,32,32,0,0,0,0,0,0,0,0,0,0.0%,0,0,0,0,0
20160119,33,33,33,0,0,0,0,0,0,0,0,0,0.0%,0,0,0,0,0
20160120,33,33,33,0,0,0,0,0,0,0,0,0,0.0%,0,0,0,0,0
20160121,34,34,34,0,0,0,0,0,0,0,0,0,0.0%,0,0,0,0,0
20160122,38,38,38,0,0,0,0,0,0,0,0,0,0.0%,0,0,0,0,0
20160123,38,38,38,0,0,0,0,0,0,0,0,0,0.0%,0,0,0,0,0
20160124,38,38,38,0,0,0,0,0,0,0,0,0,0.0%,0,0,0,0,0
20160126,38,38,38,0,0,0,0,0,0,0,0,0,0.0%,0,0,0,0,0
20160127,38,38,38,0,0,0,0,0,0,0,0,0,0.0%,0,0,0,0,0
20160128,39,39,39,0,0,0,0,0,0,0,0,0,0.0%,0,0,0,0,0
20160129,39,39,39,0,0,0,0,0,0,0,0,0,0.0%,0,0,0,0,0
20160130,39,39,39,0,0,0,0,0,0,0,0,0,0.0%,0,0,0,0,0
20160131,39,39,39,0,0,0,0,0,0,0,0,0,0.0%,0,0,0,0,0
20160201,39,39,39,0,0,0,0,0,0,0,0,0,0.0%,0,0,0,0,0
20160202,41,41,41,0,0,0,0,0,0,0,0,0,0.0%,0,0,0,0,0
20160203,41,41,41,0,0,0,0,0,0,0,0,0,0.0%,0,0,0,0,0
20160204,41,41,41,0,0,0,0,0,0,0,0,0,0.0%,0,0,0,0,0
