20171119,2,2,2,0,0,0,0,0,0,0,0,0,0.0%,0,0,0,0,0
20171120,2,2,2,0,0,0,0,0,0,0,0,0,0.0%,0,0,0,0,0
20171121,3,3,3,0,0,0,0,0,0,0,0,0,0.0%,0,0,0,0,0
20171122,4,4,4,0,0,0,0,0,0,0,0,0,0.0%,0,0,0,0,0
20171123,4,4,4,0,0,0,0,0,0,0,0,0,0.0%,0,0,0,0,0
20171124,4,4,4,0,0,0,0,0,0,0,0,0,0.0%,0,0,0,0,0
20171125,4,4,4,0,0,0,0,0,0,0,0,0,0.0%,0,0,0,0,0
20171126,4,4,4,0,0,0,0,0,0,0,0,0,0.0%,0,0,0,0,0
20171127,4,4,4,0,0,0,0,0,0,0,0,0,0.0%,0,0,0,0,0
20171128,4,4,4,0,0,0,0,0,0,0,0,0,0.0%,0,0,0,0,0
20171129,4,4,4,0,0,0,0,0,0,0,0,0,0.0%,0,0,0,0,0
20171130,4,4,4,0,0,0,0,0,0,0,0,0,0.0%,0,0,0,0,0
20171201,4,4,4,0,0,0,0,0,0,0,0,0,0.0%,0,0,0,0,0
20171202,4,4,4,0,0,0,0,0,0,0,0,0,0.0%,0,0,0,0,0
20171203,4,4,4,0,0,0,0,0,0,0,0,0,0.0%,0,0,0,0,0
20171204,4,4,4,0,0,0,0,0,0,0,0,0,0.0%,0,0,0,0,0
20171205,5,5,5,0,0,0,0,0,0,0,0,0,0.0%,0,0,0,0,0
20171206,5,5,5,0,0,0,0,0,0,0,0,0,0.0%,0,0,0,0,0
20171207,5,5,5,0,0,0,0,0,0,0,0,0,0.0%,0,0,0,0,0
20171208,5,5,5,0,0,0,0,0,0,0,0,0,0.0%,0,0,0,0,0
20171209,6,6,6,0,0,0,0,0,0,0,0,0,0.0%,0,0,0,0,0
20171210,7,7,7,0,0,0,0,0,0,0,0,0,0.0%,0,0,0,0,0
20171211,7,7,7,0,0,0,0,0,0,0,0,0,0.0%,0,0,0,0,0
20171212,7,7,7,0,0,0,0,0,0,0,0,0,0.0%,0,0,0,0,0
20171213,7,7,7,0,0,0,0,0,0,0,0,0,0.0%,0,0,0,0,0
20171214,8,8,8,0,0,0,0,0,0,0,0,0,0.0%,0,0,0,0,0
20171215,9,9,9,0,0,0,0,0,0,0,0,0,0.0%,0,0,0,0,0
20171216,10,10,10,0,0,0,0,0,0,0,0,0,0.0%,0,0,0,0,0
20171217,10,10,10,0,0,0,0,0,0,0,0,0,0.0%,0,0,0,0,0
20171218,10,10,10,0,0,0,0,0,0,0,0,0,0.0%,0,0,0,0,0
20171219,10,10,10,0,0,0,0,0,0,0,0,0,0.0%,0,0,0,0,0
20171220,10,10,10,0,0,0,0,0,0,0,0,0,0.0%,0,0,0,0,0
20171221,10,10,10,0,0,0,0,0,0,0,0,0,0.0%,0,0,0,0,0
20171222,11,11,11,0,0,0,0,0,0,0,0,0,0.0%,0,0,0,0,0
20171223,12,12,12,0,0,0,0,0,0,0,0,0,0.0%,0,0,0,0,0
20171224,12,12,12,0,0,0,0,0,0,0,0,0,0.0%,0,0,0,0,0
20171225,12,12,12,0,0,0,0,0,0,0,0,0,0.0%,0,0,0,0,0
20171226,13,13,13,0,0,0,0,0,0,0,0,0,0.0%,0,0,0,0,0
20171227,14,14,14,0,0,0,0,0,0,0,0,0,0.0%,0,0,0,0,0
20171228,14,14,14,0,0,0,0,0,0,0,0,0,0.0%,0,0,0,0,0
20171229,15,15,15,0,0,0,0,0,0,0,0,0,0.0%,0,0,0,0,0
20171230,16,16,16,0,0,0,0,0,0,0,0,0,0.0%,0,0,0,0,0
20171231,16,16,16,0,0,0,0,0,0,0,0,0,0.0%,0,0,0,0,0
20180101,17,17,17,0,0,0,0,0,0,0,0,0,0.0%,0,0,0,0,0
20180102,17,17,17,0,0,0,0,0,0,0,0,0,0.0%,0,0,0,0,0
20180103,18,18,18,0,0,0,0,0,0,0,0,0,0.0%,0,0,0,0,0
20180104,19,19,19,0,0,0,0,0,0,0,0,0,0.0%,0,0,0,0,0
20180105,20,20,20,0,0,0,0,0,0,0,0,0,0.0%,0,0,0,0,0
20180106,20,20,20,0,0,0,0,0,0,0,0,0,0.0%,0,0,0,0,0
20180107,22,22,22,0,0,0,0,0,0,0,0,0,0.0%,0,0,0,0,0
20180108,22,22,22,0,0,0,0,0,0,0,0,0,0.0%,0,0,0,0,0
