20180303,2,2,2,0,0,0,0,0,0,0,0,0,0.0%,0,0,0,0,0
20180304,2,2,2,0,0,0,0,0,0,0,0,0,0.0%,0,0,0,0,0
20180305,2,2,2,0,0,0,0,0,0,0,0,0,0.0%,0,0,0,0,0
20180306,3,3,3,0,0,0,0,0,0,0,0,0,0.0%,0,0,0,0,0
20180307,4,4,4,0,0,0,0,0,0,0,0,0,0.0%,0,0,0,0,0
20180308,4,4,4,0,0,0,0,0,0,0,0,0,0.0%,0,0,0,0,0
20180309,5,5,5,0,0,0,0,0,0,0,0,0,0.0%,0,0,0,0,0
20180310,5,5,5,0,0,0,0,0,0,0,0,0,0.0%,0,0,0,0,0
20180311,5,5,5,0,0,0,0,0,0,0,0,0,0.0%,0,0,0,0,0
20180312,5,5,5,0,0,0,0,0,0,0,0,0,0.0%,0,0,0,0,0
20180313,5,5,5,0,0,0,0,0,0,0,0,0,0.0%,0,0,0,0,0
20180314,7,6,6,1,0,0,0,0,1,0,0,0,0.0%,0,0,0,0,0
20180315,8,7,7,0,0,1,0,0,1,0,0,0,0.0%,0,0,0,0,0
20180316,10,9,9,0,0,1,0,0,1,0,0,0,0.0%,0,0,0,0,0
20180317,10,9,9,0,0,1,0,0,1,0,0,0,0.0%,0,0,0,0,0
20180318,10,9,9,0,0,1,0,0,1,0,0,0,0.0%,0,0,0,0,0
20180319,11,10,10,0,0,1,0,0,1,0,0,0,0.0%,0,0,0,0,0
20180320,11,10,10,0,0,1,0,0,1,0,0,0,0.0%,0,0,0,0,0
20180321,11,10,10,0,0,0,0,1,1,0,0,0,0.0%,0,0,0,0,0
20180322,11,10,10,0,0,0,0,1,1,0,0,0,0.0%,0,0,0,0,0
20180323,11,10,10,0,0,0,0,1,1,0,0,0,0.0%,0,0,0,0,0
20180324,12,11,11,0,0,0,0,1,1,0,0,0,0.0%,0,0,0,0,0
20180325,12,11,11,0,0,0,0,1,1,0,0,0,0.0%,0,0,0,0,0
20180326,12,11,11,0,0,0,0,1,1,0,0,0,0.0%,0,0,0,0,0
20180327,12,11,11,0,0,0,0,1,1,0,0,0,0.0%,0,0,0,0,0
20180328,12,11,11,0,0,0,0,1,1,0,0,0,0.0%,0,0,0,0,0
20180329,12,11,11,0,0,0,0,1,1,0,0,0,0.0%,0,0,0,0,0
20180330,14,13,13,0,0,0,0,1,1,0,0,0,0.0%,0,0,0,0,0
20180331,15,14,14,0,0,0,0,1,1,0,0,0,0.0%,0,0,0,0,0
20180401,16,15,15,0,0,0,0,1,1,0,0,0,0.0%,0,0,0,0,0
20180402,16,15,15,0,0,0,0,1,1,0,0,0,0.0%,0,0,0,0,0
20180403,18,17,17,0,0,0,0,1,1,0,0,0,0.0%,0,0,0,0,0
20180404,19,18,18,0,0,0,0,1,1,0,0,0,0.0%,0,0,0,0,0
20180405,21,20,20,0,0,0,0,1,1,0,0,0,0.0%,0,0,0,0,0
20180406,23,22,22,0,0,0,0,1,1,0,0,0,0.0%,0,0,0,0,0
20180407,24,23,23,0,0,0,0,1,1,0,0,0,0.0%,0,0,0,0,0
20180408,24,23,23,0,0,0,0,1,1,0,0,0,0.0%,0,0,0,0,0
20180409,24,23,23,0,0,0,0,1,1,0,0,0,0.0%,0,0,0,0,0
20180410,24,23,23,0,0,0,0,1,1,0,0,0,0.0%,0,0,0,0,0
20180411,24,23,23,0,0,0,0,1,1,0,0,0,0.0%,0,0,0,0,0
20180412,25,24,24,0,0,0,0,1,1,0,0,0,0.0%,0,0,0,0,0
20180413,26,25,25,0,0,0,0,1,1,0,0,0,0.0%,0,0,0,0,0
20180414,26,25,25,0,0,0,0,1,1,0,0,0,0.0%,0,0,0,0,0
20180415,26,25,25,0,0,0,0,1,1,0,0,0,0.0%,0,0,0,0,0
20180416,26,25,25,0,0,0,0,1,1,0,0,0,0.0%,0,0,0,0,0
20180417,27,26,26,0,0,0,0,1,1,0,0,0,0.0%,0,0,0,0,0
20180418,27,26,26,0,0,0,0,1,1,0,0,0,0.0%,0,0,0,0,0
20180419,29,28,27,0,0,0,0,1,1,0,1,0,0.0%,0,0,0,0,0
20180420,33,32,31,0,0,0,0,1,1,0,1,0,0.0%,0,0,0,0,0
20180421,34,33,32,0,0,0,0,1,1,0,1,0,0.0%,0,0,0,0,0
20180422,36,35,32,0,2,0,0,1,1,0,1,0,0.0%,0,0,0,0,0
20180423,36,35,32,0,2,0,0,1,1,0,1,0,0.0%,0,0,0,0,0
20180424,45,44,40,0,2,0,0,1,2,0,1,0,0.0%,0,0,0,0,0
20180425,50,49,45,0,2,0,0,1,2,0,1,0,0.0%,0,0,0,0,0
20180426,68,67,62,0,0,0,0,1,2,0,4,0,0.0%,0,0,0,0,0
20180427,80,79,74,0,0,0,0,1,2,0,4,0,0.0%,0,0,0,0,0
